epoch,step,test_MSE,train_loss,val_loss,val_mse
361,1085,,,902.6385498046875,902.6385498046875
362,1088,,,783.4779663085938,783.4779663085938
363,1091,,,939.295654296875,939.295654296875
364,1094,,,916.766845703125,916.766845703125
365,1097,,,1271.5037841796875,1271.5037841796875
366,1099,,604.0272827148438,,
366,1100,,,1465.0499267578125,1465.0499267578125
367,1103,,,793.1867065429688,793.1867065429688
368,1106,,,1900.34423828125,1900.34423828125
369,1109,,,3742.945556640625,3742.945556640625
370,1112,,,879.586181640625,879.586181640625
371,1115,,,2054.0546875,2054.0546875
372,1118,,,1640.0450439453125,1640.0450439453125
373,1121,,,746.1569213867188,746.1569213867188
374,1124,,,1187.4268798828125,1187.4268798828125
375,1127,,,1176.167236328125,1176.167236328125
376,1130,,,983.2726440429688,983.2726440429688
377,1133,,,750.5073852539062,750.5073852539062
378,1136,,,778.1218872070312,778.1218872070312
379,1139,,,1717.15625,1717.15625
380,1142,,,3349.607666015625,3349.607666015625
381,1145,,,1818.4869384765625,1818.4869384765625
382,1148,,,2365.720703125,2365.720703125
383,1149,,2908.956787109375,,
383,1151,,,1024.81591796875,1024.81591796875
384,1154,,,905.7999267578125,905.7999267578125
385,1157,,,2641.696044921875,2641.696044921875
386,1160,,,2071.80126953125,2071.80126953125
387,1163,,,3104.71533203125,3104.71533203125
388,1166,,,1850.668701171875,1850.668701171875
389,1169,,,3348.5078125,3348.5078125
390,1172,,,828.6143798828125,828.6143798828125
391,1175,,,1001.5302124023438,1001.5302124023438
392,1178,,,1213.0499267578125,1213.0499267578125
393,1181,,,1666.7637939453125,1666.7637939453125
394,1184,,,1418.3450927734375,1418.3450927734375
395,1187,,,2253.71240234375,2253.71240234375
396,1190,,,1988.358154296875,1988.358154296875
397,1193,,,1749.2528076171875,1749.2528076171875
398,1196,,,798.5308227539062,798.5308227539062
399,1199,,127.95059204101562,,
399,1199,,,1738.5809326171875,1738.5809326171875
400,1200,1738.5806884765625,,,
400,1200,1738.5806884765625,,,
